,val_loss,val_mae,loss,mae
36,358.4798431890296,16.24416160583496,349.9903554576886,15.82640266418457
37,356.0546348596468,16.170970916748047,346.99115128501717,15.756908416748047
38,353.97811208187954,16.070096969604492,343.9994810036471,15.66008472442627
39,351.9505904608174,15.97465705871582,341.0375130168828,15.54701042175293
40,349.4303900956336,15.967754364013672,338.493053547387,15.497431755065918
41,347.47940488154836,15.881484985351562,335.7161511665023,15.438939094543457
42,345.65835719432647,15.813108444213867,333.10759619061616,15.362021446228027
43,343.82307488401347,15.734156608581543,330.65939064396235,15.29175853729248
44,342.09512921675895,15.650941848754883,328.2081367961797,15.194576263427734
45,340.0019349527205,15.636565208435059,326.1057494327088,15.151240348815918
46,338.2675666685629,15.583619117736816,323.7343670002465,15.119672775268555
47,336.87751626814065,15.494474411010742,321.4076737585963,15.033398628234863
48,335.62524107899094,15.397252082824707,319.6037926535005,14.916451454162598
49,333.6545039797292,15.392654418945312,317.50226383147503,14.866949081420898
50,331.6900344404202,15.373104095458984,315.51170877499874,14.873809814453125
51,330.4087329852157,15.294158935546875,313.597331321741,14.796876907348633
52,328.99369846578554,15.247075080871582,311.5896640024525,14.751015663146973
53,327.42550412273715,15.206424713134766,309.740650757231,14.701469421386719
54,326.12478005616026,15.14807415008545,307.9587190992238,14.628822326660156
55,324.8622375290756,15.080963134765625,306.226083107365,14.557713508605957
56,323.1770555811021,15.062596321105957,304.50255281022453,14.52883243560791
57,321.7673082073915,15.023394584655762,302.9537190557684,14.50629711151123
58,320.4385889540984,14.976168632507324,301.25995223653354,14.45297622680664
59,319.2574773004526,14.906844139099121,299.80157036148614,14.402190208435059
60,318.289968941204,14.822332382202148,298.3967239725551,14.298423767089844
61,316.88861380271544,14.797399520874023,297.02827063501843,14.243582725524902
62,315.57829497007106,14.784944534301758,295.71081063971167,14.239508628845215
63,314.4384604642306,14.751744270324707,294.49332050212377,14.249276161193848
64,313.922274098813,14.65007495880127,293.26928947967235,14.158395767211914
65,312.7743880879918,14.619272232055664,292.0036068024373,14.093013763427734
66,311.4340794634279,14.634613990783691,291.0770253795636,14.108586311340332
67,310.92189623391357,14.544958114624023,289.9984364926236,14.04947280883789
68,309.8014065146832,14.53803825378418,288.859877256128,14.015059471130371
69,308.92843677310884,14.510225296020508,287.94883150267367,14.015543937683105
70,308.2247838881409,14.466320991516113,286.99069766936566,13.963372230529785
71,307.6357789271086,14.404407501220703,286.04974893613155,13.91031551361084
72,307.0797604063954,14.339897155761719,285.2323121499861,13.827709197998047
73,306.02848178900564,14.34300708770752,284.3169223822436,13.799208641052246
74,304.8300657797014,14.357224464416504,283.55794191823423,13.833524703979492
75,304.7087902081437,14.265931129455566,283.04398886671345,13.791088104248047
76,303.3358978962821,14.293187141418457,282.21764316990925,13.781230926513672
77,303.07874601790047,14.218334197998047,281.29166498770604,13.745360374450684
78,302.63205242465614,14.173828125,280.6629734471392,13.661093711853027
79,301.3972194634595,14.221352577209473,280.06802545936364,13.697376251220703
80,300.9200655742756,14.163232803344727,279.1284198452354,13.687800407409668
81,300.9672545399095,14.055536270141602,278.623105046047,13.579038619995117
82,299.66835826886125,14.08367919921875,277.8595603770037,13.536787033081055
83,298.960331592745,14.062134742736816,277.2241195135518,13.5766019821167
84,298.62499950618803,13.997773170471191,276.5461347758963,13.524270057678223
85,297.68196397306076,13.99173355102539,275.94972870959435,13.480522155761719
86,296.82662558941394,13.98825454711914,275.353682780343,13.490107536315918
87,296.5695465976752,13.936051368713379,274.99239885151195,13.440650939941406
88,296.28095479922,13.890774726867676,274.39994293509176,13.38016414642334
89,294.7957823916932,13.94066333770752,273.64316151443035,13.395809173583984
90,294.39025681381474,13.906670570373535,273.1432951399424,13.452122688293457
91,294.1262654424871,13.864863395690918,272.59223834287775,13.403070449829102
92,293.70255040042224,13.818961143493652,272.1336448694124,13.352132797241211
93,292.72629317496586,13.837883949279785,271.5313043193138,13.347420692443848
94,292.4572848718143,13.803256034851074,271.0668673715931,13.342472076416016
95,291.9839851848516,13.783393859863281,270.6028297695913,13.324967384338379
96,291.43198076266685,13.767650604248047,270.2227232108996,13.325299263000488
97,291.2431289030896,13.708952903747559,269.59823657779634,13.266134262084961
98,290.9839412355886,13.674444198608398,269.22270760644216,13.21320629119873
99,290.0120033832044,13.692154884338379,268.8331276112776,13.202007293701172
100,289.75252841591447,13.667523384094238,268.33270777236294,13.188509941101074
101,288.94405693375177,13.660428047180176,267.92263507534386,13.187576293945312
102,288.19720666385393,13.670048713684082,267.4783434821564,13.196295738220215
103,288.14016348335736,13.614943504333496,267.03032252240723,13.17661190032959
104,287.55077038613723,13.614775657653809,266.58736343136883,13.127166748046875
105,287.0990422813638,13.585153579711914,266.10236015443274,13.121310234069824
106,286.46224659546294,13.589935302734375,265.76189148541795,13.128841400146484
107,286.6977568691217,13.515174865722656,265.37487368290476,13.052045822143555
108,285.22149569316974,13.59827995300293,265.18131540045385,13.087045669555664
109,285.5857991338934,13.503536224365234,264.4518224228547,13.068153381347656
110,285.2755248430863,13.478700637817383,264.0912799032761,12.964319229125977
111,284.0068060124962,13.554491996765137,263.89390470140575,13.030903816223145
112,283.8601122612321,13.499302864074707,263.1837882625247,13.014060974121094
113,283.43050031445944,13.476033210754395,262.9140870918348,12.957767486572266
114,282.5832131395062,13.495561599731445,262.4688796750164,12.979425430297852
115,282.4855498773766,13.473877906799316,262.0089332062064,12.940896987915039
116,282.0578420694592,13.460368156433105,261.59416924634024,12.919339179992676
117,281.3256671004311,13.482823371887207,261.32121192907437,12.988436698913574
118,281.2138903966614,13.419512748718262,260.7749212073663,12.926149368286133
119,280.8286073555067,13.415253639221191,260.3722064070717,12.880724906921387
120,280.2443494086898,13.412429809570312,260.00077805009863,12.854809761047363
121,279.19873046875,13.454060554504395,259.6421232254374,12.932869911193848
122,279.1686970238547,13.396162033081055,259.1740037245272,12.916264533996582
123,278.6459967850867,13.396890640258789,258.8230305397009,12.873068809509277
124,278.1843059255853,13.392012596130371,258.51502304324055,12.889968872070312
125,277.91364513014514,13.360676765441895,258.07838439941406,12.846586227416992
126,278.3789651123837,13.299114227294922,257.7348362203555,12.770698547363281
127,276.80027400637135,13.367088317871094,257.4452573905871,12.776674270629883
128,275.9927523221013,13.390764236450195,257.18482146525463,12.901144981384277
129,276.74695367411886,13.302727699279785,256.60851991523816,12.825218200683594
130,275.99281493745576,13.289487838745117,256.33593019158326,12.74558162689209
131,274.80303540276094,13.352421760559082,255.94003592185604,12.803316116333008
132,274.4413265487523,13.351161003112793,255.77144911682723,12.870847702026367
133,274.30927827211644,13.291499137878418,255.20825027416439,12.794442176818848
134,274.6054268747472,13.23448371887207,254.93373498021592,12.727668762207031
135,273.8506527996372,13.251551628112793,254.7916664691419,12.69586181640625
136,272.3480884342132,13.351579666137695,254.51429062136555,12.827590942382812
137,272.71575769714553,13.269266128540039,253.9671620489324,12.813037872314453
138,273.1082140481202,13.189656257629395,253.88816329807912,12.703886032104492
139,271.94499241109804,13.238853454589844,253.4267569236385,12.725968360900879
140,271.2200647249191,13.278060913085938,253.00321965387337,12.757074356079102
141,271.1408951151332,13.229357719421387,252.97706366974174,12.733009338378906
142,270.74877574142903,13.210870742797852,252.42978962030998,12.746233940124512
143,270.17195805916896,13.227591514587402,252.26124617196982,12.740080833435059
144,269.91967921581085,13.197962760925293,251.76786828889817,12.709456443786621
145,269.1328046977713,13.233511924743652,251.6296975342587,12.76046371459961
146,268.9941484272287,13.19191837310791,251.21719231960458,12.776167869567871
147,268.43186165522604,13.197402954101562,250.86945113395024,12.711627006530762
148,268.03183911764893,13.194768905639648,250.6469491014203,12.740069389343262
149,268.1008933848162,13.168800354003906,250.22343578153445,12.702913284301758
150,267.52649231944656,13.169022560119629,250.1996210092094,12.682278633117676
151,267.53458599596735,13.120745658874512,249.8036335571684,12.657869338989258
152,267.17851123994996,13.120071411132812,249.441274402211,12.67789363861084
153,266.31548805607173,13.144353866577148,249.13602198134734,12.660255432128906
154,266.12144702306455,13.135546684265137,249.0383073133944,12.710402488708496
155,265.4953167862877,13.133360862731934,248.4811177176565,12.70276165008545
156,265.39278473591725,13.08953857421875,248.21753867930192,12.658371925354004
157,264.8069141968169,13.098217010498047,247.93456922611372,12.62873649597168
158,264.36953478569353,13.114014625549316,247.72856890730873,12.676745414733887
159,264.5246687707006,13.061686515808105,247.49187891691633,12.651453971862793
160,264.1621172759911,13.053213119506836,247.10706672545004,12.61825180053711
161,263.282849753173,13.06196403503418,246.888733354587,12.63093090057373
162,263.33769626061894,13.048651695251465,246.78338450212695,12.60196304321289
163,261.9766555341702,13.088757514953613,246.41852512791704,12.641913414001465
164,262.4437451408905,13.031150817871094,246.15460654446994,12.634756088256836
165,261.8654011846746,13.028491020202637,245.78834968245917,12.606698989868164
166,262.3065441341462,12.970351219177246,246.29825327851626,12.533615112304688
167,260.786608649689,13.045392990112305,245.40412759626568,12.62718677520752
168,260.8672437945616,13.017059326171875,245.19012895602626,12.676161766052246
169,261.0740047319036,12.961626052856445,244.65332199146061,12.557971000671387
170,259.81435189355153,13.016073226928711,244.8271301664581,12.591751098632812
171,261.048932023033,12.915092468261719,244.09113442627742,12.574146270751953
172,260.71262505293663,12.9136962890625,244.15856094113445,12.460418701171875
173,258.85923831285396,13.01525592803955,243.88915857605178,12.613055229187012
174,258.3745740378173,12.982417106628418,243.71468602646516,12.65878963470459
175,259.5108171481531,12.880280494689941,243.45223949642244,12.519219398498535
176,257.8644888177273,12.967338562011719,243.36867456528748,12.564617156982422
177,258.5023144965804,12.907106399536133,242.67225543272147,12.566990852355957
178,257.83872447584827,12.896730422973633,242.69888108139284,12.497901916503906
179,257.8544912986385,12.876432418823242,242.30822388485413,12.503829956054688
180,257.14244677102295,12.943106651306152,242.04741127977093,12.537781715393066
181,256.5255655331905,12.931625366210938,242.05792414100424,12.617658615112305
182,257.22254603117415,12.851673126220703,241.56332832015448,12.508222579956055
183,256.9445934110475,12.851861000061035,241.58968987819833,12.452223777770996
184,255.73745994197512,12.882085800170898,241.39433945344103,12.555917739868164
185,255.48806841705223,12.897270202636719,241.03120866794032,12.514278411865234
186,255.50796508789062,12.860557556152344,240.7788666660346,12.533570289611816
187,255.5192547153115,12.840330123901367,240.5519256097985,12.485584259033203
188,254.79000587833738,12.876574516296387,240.27621119230696,12.48432445526123
189,255.04040191551627,12.824331283569336,240.22104904026662,12.516773223876953
190,254.49232033541287,12.838125228881836,239.81628817956425,12.456331253051758
191,253.55445866754525,12.912276268005371,240.1533079178202,12.552569389343262
192,255.14723062360943,12.747093200683594,239.87904575187412,12.446137428283691
193,254.25043040649018,12.8187255859375,239.27064731437412,12.389305114746094
194,253.40333374418486,12.861003875732422,238.9786518183341,12.500813484191895
195,253.49358390141458,12.815909385681152,238.7389452789208,12.458904266357422
196,252.94936877006853,12.811966896057129,238.56744725495867,12.46959114074707
197,253.5986319236385,12.738375663757324,238.73200494957587,12.388193130493164
198,252.49274303843674,12.863536834716797,238.01585901748015,12.40902328491211
199,252.01718880366354,12.840149879455566,237.86226498501972,12.500600814819336
200,252.50756964328605,12.767213821411133,237.6423867728718,12.42292594909668
201,251.8535480190635,12.812092781066895,237.59364526248672,12.425060272216797
202,251.96586366918865,12.772482872009277,237.11280842506383,12.404308319091797
203,251.49683466544045,12.772859573364258,237.0635670288481,12.388526916503906
204,251.60693813681988,12.76351261138916,236.7642577334901,12.37299633026123
205,250.84250677905035,12.798531532287598,236.62568620107706,12.404333114624023
206,251.49232152056155,12.751542091369629,236.5986090107643,12.391331672668457
207,251.10028155181786,12.766613006591797,236.2875527193631,12.38171672821045
208,250.53641339644645,12.77710247039795,236.03119084132913,12.368083000183105
209,249.9148581298038,12.797016143798828,236.06576103531427,12.44192886352539
210,250.66454949733895,12.724634170532227,235.76378698256408,12.37919807434082
211,250.0950427996688,12.764254570007324,235.49169507072966,12.36094856262207
212,249.6393111639424,12.760197639465332,235.32287449512665,12.35693645477295
213,250.1479791437538,12.73909854888916,235.1823456896933,12.342780113220215
214,249.9119143192822,12.712874412536621,235.1014536144664,12.324442863464355
215,249.21691489605456,12.733654975891113,234.85783139324496,12.332085609436035
216,248.9734922736208,12.760669708251953,234.59770168069883,12.3468017578125
217,249.2804473580666,12.71833324432373,234.6634397537577,12.320822715759277
218,249.27972994807467,12.709953308105469,234.32988603215387,12.289205551147461
219,248.28205659242894,12.797714233398438,234.2664908498622,12.379127502441406
220,248.96808394645024,12.7009916305542,233.9546813471032,12.355443000793457
221,248.845053268482,12.69464111328125,234.07394098078163,12.270580291748047
222,248.0146695726512,12.716020584106445,233.73793637173847,12.316704750061035
223,248.2331114339983,12.697940826416016,233.46794508653164,12.30517864227295
224,248.03458086032313,12.720158576965332,233.35951924246876,12.301688194274902
225,247.54266357421875,12.727017402648926,233.39407185674872,12.318429946899414
226,248.15070241786128,12.670289039611816,233.11147320694909,12.278600692749023
227,247.19183379238092,12.718259811401367,232.98631108848795,12.285411834716797
228,247.46809095857984,12.70289134979248,232.7214962363629,12.31521987915039
229,247.40291143621056,12.682243347167969,232.61528760792754,12.257604598999023
230,246.91804311807874,12.712366104125977,232.4224775493338,12.255142211914062
231,246.81078232453478,12.691428184509277,232.23400854215652,12.294988632202148
232,247.03315087969634,12.670770645141602,232.15494949686487,12.258878707885742
233,246.55354215257762,12.68481731414795,232.1953904235247,12.29637336730957
234,247.05205637120122,12.647968292236328,232.04792346151902,12.192150115966797
235,246.23339448700446,12.766379356384277,232.03005848116086,12.32297420501709
236,247.42173673265575,12.618124961853027,231.50697578504247,12.251612663269043
237,246.28913331263274,12.693440437316895,231.26618473583827,12.178216934204102
238,245.74313117462455,12.685650825500488,231.29674068315128,12.27656078338623
239,245.76289846673367,12.677836418151855,231.01778345200623,12.25784683227539
240,246.07240280595798,12.662296295166016,230.78245282713263,12.199844360351562
241,245.92920158904732,12.64718246459961,230.63653391618945,12.190996170043945
242,245.2309288839692,12.715646743774414,231.10137756742705,12.308877944946289
243,246.9479848127149,12.603639602661133,230.7784740855393,12.163193702697754
244,245.4282982094774,12.704583168029785,230.15139306324585,12.17124080657959
245,244.53380537804662,12.690935134887695,230.0635977933322,12.25959587097168
246,245.08624810771263,12.640531539916992,229.89278162490203,12.183829307556152
247,245.77077348332574,12.707428932189941,229.78756491651814,12.178467750549316
248,244.88665090023892,12.661375999450684,229.51133594698118,12.21810531616211
249,245.72705996615215,12.585474967956543,229.148261949854,12.10091495513916
250,244.87692013836215,12.68620491027832,229.10201438730974,12.144567489624023
251,244.17410278320312,12.642707824707031,229.04669890666085,12.208373069763184
252,244.3438360220406,12.627347946166992,228.52105204264322,12.182487487792969
253,245.44956362826153,12.586362838745117,229.0777314318808,12.053458213806152
254,244.0349595153216,12.664240837097168,228.16118540347202,12.08092212677002
255,243.27494224375505,12.656318664550781,229.16138880461165,12.296004295349121
256,244.05208017293688,12.563008308410645,227.84920765898374,12.086570739746094
257,243.51397527305826,12.688705444335938,227.54912777008747,12.093904495239258
258,242.88586376400056,12.61935806274414,227.77749727613332,12.192765235900879
259,242.77798728572512,12.587837219238281,227.47073467958322,12.070601463317871
260,242.125739532767,12.669766426086426,227.83112298169183,12.219135284423828
261,243.51355790320338,12.553688049316406,227.56081343468725,12.047727584838867
262,242.4311979719736,12.640705108642578,227.02762616105065,12.055608749389648
263,241.75083948030442,12.640718460083008,226.82924615063715,12.156559944152832
264,242.55618157741708,12.57353401184082,226.68603481058165,12.109906196594238
265,242.69654070906654,12.566938400268555,226.84444336135024,12.003545761108398
266,241.31327212435528,12.686872482299805,226.17472602325736,12.109804153442383
267,241.40703723500076,12.564799308776855,226.3263098460571,12.166962623596191
268,242.0606118606518,12.559187889099121,226.14872963914593,12.016380310058594
269,241.4865616980494,12.65060806274414,226.74272595254348,12.12974739074707
270,242.72124533051425,12.523439407348633,226.37638622888855,11.989158630371094
271,241.22947875581514,12.61396598815918,225.6779504671066,12.001177787780762
272,240.76309776923418,12.606887817382812,225.55483613739509,12.101051330566406
273,241.08271675974035,12.544905662536621,226.41915049136264,12.1293306350708
274,240.2688050501555,12.61207389831543,225.45776569650397,12.081442832946777
275,241.3600681144443,12.512624740600586,225.08239632517004,12.002738952636719
276,239.9804072210318,12.615559577941895,224.77863417937147,11.986481666564941
277,239.82453014781174,12.575416564941406,224.72366214492945,12.050893783569336
278,239.9993597234337,12.625137329101562,224.668604384734,12.048552513122559
279,239.76682397539946,12.542807579040527,224.35634225394733,12.035006523132324
280,239.87967313994866,12.565115928649902,224.35818461692836,11.975201606750488
281,239.87612915039062,12.583630561828613,224.26092716945413,12.06102466583252
282,240.043124992099,12.517428398132324,224.11142264060604,11.98804759979248
283,239.52653626870955,12.571945190429688,224.01530412099893,12.00411319732666
284,239.68696115240695,12.53148365020752,224.05517938607719,11.981447219848633
285,239.06982708285926,12.597713470458984,223.55908361144822,12.026223182678223
286,239.1015492658399,12.526727676391602,223.5700105339964,12.011177062988281
287,239.3003307947449,12.578962326049805,223.27412819476575,11.968708038330078
288,239.69125435344608,12.501140594482422,223.30553769602358,11.975436210632324
289,238.44474115958107,12.57752513885498,223.10337370344737,11.92881965637207
290,238.41071010947613,12.546259880065918,222.97187859495094,12.018365859985352
291,238.8385229018128,12.517910957336426,222.9843793455451,11.911458015441895
292,238.08118357241733,12.557231903076172,222.7271456919056,11.91295051574707
293,237.9018029271592,12.545428276062012,222.6095216621473,12.004103660583496
294,238.80697671340894,12.512980461120605,222.44098532469914,11.91875171661377
295,237.95688498290227,12.53966999053955,222.42339722469788,11.909799575805664
296,237.76550589255916,12.500114440917969,222.30636952224287,11.971763610839844
297,237.7397223907767,12.485520362854004,222.10871408209445,11.89536190032959
298,238.1319034909739,12.547660827636719,222.25941630243096,11.88561725616455
299,236.82991526582094,12.493585586547852,222.3573439514753,11.97628402709961
300,237.57378952865847,12.507820129394531,222.79234467046547,11.85938835144043
301,236.91986004974464,12.508461952209473,221.83953067322764,11.926809310913086
302,236.9884447017534,12.522539138793945,222.2578853372617,12.00672721862793
303,237.3405243216209,12.443358421325684,222.3555048476531,11.822223663330078
304,236.67610825226916,12.579002380371094,221.3060152121732,11.904500961303711
305,236.80775733132964,12.481917381286621,221.63793737911485,12.01695728302002
306,237.32098991122447,12.424610137939453,221.2604330612232,11.814706802368164
307,236.22528007038204,12.51208782196045,221.36058508616821,11.854935646057129
308,236.42407038913962,12.479297637939453,221.50084022102232,11.947511672973633
309,237.2955893112232,12.460980415344238,221.38645475813487,11.805813789367676
310,235.4202487785068,12.544190406799316,221.24718922241607,11.954776763916016
311,235.96719923297178,12.478371620178223,221.588800374744,11.884203910827637
312,235.86760733891458,12.502065658569336,220.9068303771775,11.901505470275879
313,236.11812722412898,12.455557823181152,220.58246215030212,11.860193252563477
314,236.05977702217967,12.469653129577637,220.6477303612965,11.793349266052246
315,235.0422601298607,12.568422317504883,221.1060439915333,11.941487312316895
316,236.16306025927892,12.394542694091797,220.40525087029417,11.851344108581543
317,235.7192883537811,12.477216720581055,220.95055846180344,11.740872383117676
318,234.9939982096354,12.514479637145996,220.16184024749066,11.895798683166504
319,235.5347207078656,12.459842681884766,220.61480100563816,11.85226058959961
320,234.6737543494956,12.463680267333984,220.12281784502048,11.891864776611328
321,235.04346275946855,12.432088851928711,220.35466571301703,11.794919967651367
322,234.90060414928448,12.496844291687012,219.84958873366074,11.837737083435059
323,234.23730844047077,12.46285629272461,220.3579074896655,11.92659854888916
324,235.2776010260227,12.436518669128418,220.14384327119993,11.809673309326172
325,235.28145522824383,12.420713424682617,219.78315097845874,11.782960891723633
326,234.0065636495942,12.491809844970703,219.8329349752383,11.863309860229492
327,234.7544454926426,12.423646926879883,219.76618764932874,11.81261157989502
328,234.12791368799301,12.465791702270508,219.69037581261694,11.85762882232666
329,234.53785029044045,12.414576530456543,219.40453913913962,11.797932624816895
330,235.06825034132282,12.418244361877441,219.46162819476575,11.797181129455566
331,234.31010195043865,12.428598403930664,219.19467108766625,11.775097846984863
332,234.12345930673544,12.446734428405762,219.31865487206716,11.82877254486084
333,234.732581672545,12.41406536102295,219.21172661148614,11.790303230285645
334,234.53951335030467,12.390512466430664,219.28039797687222,11.762446403503418
335,232.72668792823373,12.458149909973145,220.27325953017547,11.897200584411621
336,235.3173302709092,12.387835502624512,219.08809990250177,11.757243156433105
337,232.961476841405,12.468145370483398,219.15851714001505,11.778847694396973
338,233.4944506401383,12.426286697387695,218.7427486185117,11.815607070922852
339,234.14793223161914,12.362661361694336,218.5634975001264,11.73132038116455
340,233.26129693583763,12.449320793151855,218.523922225804,11.745418548583984
341,233.7455379152761,12.386682510375977,218.46604277478068,11.743339538574219
342,232.91099118723452,12.416878700256348,218.2477053052785,11.750125885009766
343,233.0231819029379,12.37397575378418,218.56088301279013,11.802901268005371
344,232.6381465578542,12.424756050109863,218.3203931888716,11.715176582336426
345,233.13696703864534,12.399581909179688,218.3106934383849,11.787261009216309
346,232.56915717757636,12.391653060913086,218.36221822102866,11.709756851196289
347,232.71089088415252,12.399831771850586,217.86236315483416,11.771865844726562
348,233.14273150298973,12.325242042541504,217.99542868407414,11.758550643920898
349,231.87223485063967,12.376982688903809,217.9531811957992,11.743470191955566
350,232.42710782640575,12.376157760620117,217.64083995633914,11.714234352111816
351,232.97374322885062,12.329283714294434,217.6078821077316,11.678473472595215
352,232.0217347376555,12.409440040588379,217.73036732102676,11.712178230285645
353,232.0775261048746,12.366082191467285,217.56914690628793,11.801529884338379
354,232.98736661151776,12.28282356262207,217.19246518033222,11.64603042602539
355,231.8307473389462,12.370645523071289,217.39504155526268,11.678482055664062
356,231.52615790999823,12.349367141723633,217.50686285025094,11.755569458007812
357,232.64112256491455,12.317272186279297,217.2596839485045,11.691380500793457
358,231.8052389891788,12.365321159362793,217.09982763987915,11.687466621398926
359,231.49792282943972,12.338778495788574,216.780897121985,11.701814651489258
360,231.75481456768938,12.331937789916992,216.9101211399708,11.646793365478516
361,230.67347228411333,12.388854026794434,216.67708935783904,11.684651374816895
362,231.07701905877073,12.328948974609375,216.90317335406553,11.76961612701416
363,231.80798883036888,12.27213191986084,216.75895962514537,11.622422218322754
364,230.90509813425996,12.351936340332031,216.3132983951507,11.655906677246094
365,230.82938194892168,12.361458778381348,216.40665601218018,11.707966804504395
366,231.8239578197689,12.264466285705566,217.144740083071,11.655158996582031
367,230.11447429965614,12.383248329162598,216.31025745181975,11.70267391204834
368,230.90676455204542,12.266525268554688,216.30447871631017,11.703417778015137
369,230.7773585643583,12.261985778808594,216.3585801602953,11.639802932739258
370,230.4000315249545,12.304595947265625,216.0683716709174,11.610040664672852
371,230.2009988432949,12.308809280395508,215.92831257940497,11.669334411621094
372,230.59770642129348,12.30943489074707,215.9338466310964,11.620353698730469
373,230.66365717915656,12.30618667602539,215.84533977817176,11.639107704162598
374,230.6427564898741,12.27207088470459,215.66883514305533,11.641815185546875
375,230.9865037245272,12.259195327758789,215.920858043683,11.562767028808594
376,229.93944818688055,12.31993293762207,215.53062078482125,11.630322456359863
377,230.06901209562727,12.306370735168457,215.39728983166148,11.639848709106445
378,230.17294696696754,12.214934349060059,215.23439356732908,11.583075523376465
379,229.95940391762744,12.287790298461914,215.46255330206122,11.579171180725098
380,229.7126658418032,12.267440795898438,215.29860018140675,11.594005584716797
381,231.00893710732075,12.200974464416504,215.03382903163873,11.554413795471191
382,229.45481038016408,12.271892547607422,214.69861387975007,11.509334564208984
383,228.92084085902735,12.313647270202637,215.91234003455892,11.74832534790039
384,231.05084919852345,12.152503967285156,215.60480052367768,11.491812705993652
385,229.19017172014057,12.324789047241211,214.46621580648576,11.511470794677734
386,229.0124442585078,12.234374046325684,215.38600884594965,11.714155197143555
387,230.5739823128413,12.192221641540527,214.8345780357188,11.475178718566895
388,228.67285531547077,12.274346351623535,215.07496282583688,11.603806495666504
389,229.98437658019822,12.170492172241211,214.47814462408664,11.484390258789062
390,229.1307574522148,12.199191093444824,214.59256751791943,11.586151123046875
391,229.51267476992314,12.195908546447754,214.24087075045193,11.508811950683594
392,228.72237685120223,12.191810607910156,214.2297099585672,11.560056686401367
393,228.6557624100867,12.205023765563965,214.35118878312096,11.442920684814453
394,229.04465472273841,12.199865341186523,214.0933170256877,11.576610565185547
395,229.24790564478408,12.178496360778809,213.91635882430091,11.487049102783203
396,228.91593967672304,12.242183685302734,213.56832470940154,11.507662773132324
397,228.77154610149296,12.157136917114258,213.84863562722808,11.576422691345215
398,228.61095697594305,12.188697814941406,213.6370788870506,11.412153244018555
399,228.34089912488622,12.193009376525879,214.31759895398778,11.625242233276367
400,230.13379706225348,12.09254264831543,213.73912196483428,11.398398399353027
401,228.26858214344406,12.209281921386719,213.6599807492352,11.47751522064209
402,227.91378290367743,12.187742233276367,213.72289634136706,11.523524284362793
403,229.3261164692999,12.123017311096191,213.57456639360842,11.395835876464844
404,228.07697402312147,12.209001541137695,213.1283188113117,11.4759521484375
405,228.4530933960356,12.16400146484375,213.86313873587304,11.580995559692383
406,230.57342914470192,12.078836441040039,213.27939543986398,11.353346824645996
407,228.50300445062828,12.203463554382324,213.2371263720071,11.374510765075684
408,227.98287963867188,12.178038597106934,213.28076058298254,11.57598876953125
409,228.6785685221354,12.102502822875977,213.50971145382977,11.359143257141113
410,227.81455396139893,12.222603797912598,212.76630423832864,11.456090927124023
